text,level
"한국 고대사에서 통일 신라 이전 시기를 ‘삼국 시대’라고 부른다. 그러나 기원전 1세기경부터 서기 562년까지 약 600년 동안은 ‘고구려, 백제, 신라, 가야’ 사국(四國)이 있었고, 가야가 멸망하고 삼국(三國)만 유지된 기간은 100여 년 정도이다. 따라 서 통일 신라 이전 시기를 ‘삼국 시대’라고 부르면 한국 고대사 는 가야를 제외한 3국만의 역사로 축소된다. 가야는 국력은 약 했지만 동시대의 다른 나라들과 서로 경쟁하며 발전하였다. 실 제로 가야 지역에서는 우수한 제철 기술, 선진적인 토기 문화 를 보여 주는 유물이 많이 나왔고, 이를 통해 백제나 신라와 다른, 가야만의 독자적인 문화를 엿볼 수 있다. 또한 조선 중기의 한백겸이 지리 고증을 통해 고구려, 백제, 신라, 가야의 위치를 논증하여 4국이 존재했음을 밝혔고, 이수 광, 안정복, 정약용 등 조선 후기 실학자들도 4국을 인정하였 다. 가야를 포함한 4국이라는 인식은 한국 고대사를 올바로 이해하는 관건이며, 우리 민족의 역사 인식을 확장하는 방안이다.",1
"삼국 시대란 ‘고구려, 백제, 신라’ 3국을 중심으로 우리나라의 고대사를 인식하는 것을 말한다. 고대사에서 국가의 발전 단계는 소국들이 모여 연맹 왕국을 이루고, 나아가 왕권 중앙 집권적 고대 국가로 성장하는 과정을 거친다. 고조선 이후 한반도에서 고대 국가로 성장한 나라는 고구려, 백제, 신라 3국뿐이었다. 가야는 5, 6세기까지 3국과 함께 존재하였지만 고대 국가로 성장하지 못하고 연맹 왕국 단계에 머무른 채 멸망하였다.
고구려는 태조왕 때에 옥저와 요동 지방을 정복하여 경제 기반을 확대하였고 계루부 고 씨가 왕위를 독점하는 등 중앙 집권적 고대 국가로서의 모습을 갖추었다. 백제는 고이왕 때에 밖으로 활발한 정복 활동을 벌여 마한의 목지국을 병합하고 안으로는 국가 조직을 정비함으로써 중앙 집권적 고대 국가의 면모를 갖추게 되었다. 신라는 내물왕 때에 진한을 정복하여 낙동강 유역까지 영토를 확장하고, 왕위를 세습하는 등 중앙 집권 체제를 갖춘 고대 국가의 기틀을 확립하였다. 반면 연맹 왕국이었던 가야는 각 소국이 독자적인 정치 기반을 유지했으므로 지배력을 집중시키지 못하였다. 따라서 가야는 통일 왕국을 이루지 못하였고 결국 중앙 집권적인 고대 국가로 성장하지 못한 채 신라에 병합되었다.",1
"오늘날 상업 거래에는 일반적으로 화폐가 사용된다. 화폐란 지폐나 동전, 수표, 신용 카드 등의 형태로 된 지불 수단이다. 과거에는 주로 상품과 상품을 직접 맞바꿔 거래했으나 오늘날에는 화폐를 이용해서 재화와 서비스 등의 생산물뿐만 아니라 노동력이나 토지 등과 같은 생산 요소까지 거래한다. 이처럼 경제 활동의 주요 수단이 되고 우리 삶에 없어서는 안 될 화폐의 기능을 알아보자. 첫째, 화폐는 교환 매개의 기능을 한다. 예를 들어 옥수수를 가진 사람은 사과를 필요로 하고, 사과를 가진 사람은 옥수수를 필요로 한다고 해 보자. 이 두 사람이 운 좋게 서로 만날 수 있다면 각자가 원하는 것을 가질 수 있다. 그러나 서로 원하는 물건을 가진 사람을 찾으려면 많은 시간과 노력을 들여야 하는 것이 일반적이다. 거래 과정에서 화폐를 매개로 대가를 지불함으로써 거래에 드는 시간과 노력이 줄어들 게 되었다. 둘째, 화폐는 가치 척도의 기능을 한다. 물물 교환으로 물건을 얻고자 할 때, 원하는 물건이 일치하는 사람을 찾았다고 해도 쉽게 교환이 되는 것은 아니다. 왜냐하면 서로 상대방의 물건에 부여하는 가치가 다르기 때문이다. 가령 한 사람은 생선 한 마리에 과일 한 개씩 교환하기를 원하지만, 다른 사람 은 생선 한 마리에 과일 두 개씩 교환하기를 원할 수 있다． 이렇게 교환 대상에 대해 서로 다른 가치를 적용할 때, 각 상품의 가치를 화폐의 단위로 측정함으로써 거래에서 발생하는 분쟁이 줄게 되었다. 셋째, 화폐는 가치 저장의 기능을 한다. 어떤 농민이 가을에 거둔 과일을 보관한다고 가정해 보자. 만일 그 과일을 내년 봄까지 그대로 보관하려면 비용과 노력이 필요할 뿐만 아니라 경우에 따라 과일의 가치가 훼손될 수도 있다. 하지만 과일을 팔아 화폐로 바꾸면 내년 봄까지 그 가치를 손쉽게 저장할 수 있다. 이와 같이 화폐는 물건이 가진 가치를 저장할 수 있어, 물건의 가치를 쉽게 보관, 유지, 축적하게 해 주었다. 인류 역사에서 화폐의 등장은 획기적인 일이었다. 교환을 매개함으로써 사람들 사이에 일어나는 거래를 편리하게 해 주었고, 가치를 평가하고 저장함으로써 분쟁을 줄이고, 물건 가치의 보관과 유지, 축적을 쉽게 해 주었다. 이처럼 화폐는 경제 활동의 중요한 수단이다. 그런 의미에서 화폐 없는 인간 사회는 상상하기 어려울지 모른다.",1
"미술에서 ‘프로파일(profile)’은 사람의  측면*을 묘사함으로써 인물의 핵심적인 특징을 뽑아낸 그림을 가리킨다. 서양에서는 중세 말에서 르네상스 무렵에 이런 프로파일 초상화가 많이 그려졌다. 그에 비해 우리나라를 비롯한 동양에서는 프로파일 초 강화가 거의 발달하지 않았다. 동양, 특히 중국에서는 오히려 정 면상이 발달하였다. 대상의 인품과 특징을 압축적으로 나타내기에 정면상이 더 적합하다고 여겼기 때문이다. 서양에서도 정면상을 그렸지만 빈도가 동양보다 낮다.
측면과 정면 중 인물의 특징을 더 잘 나타내는 것은 어느 쪽일까? 우선 동물들의 이미지를 떠올려 보자. 동물들을 그릴 때 정면, 측면, 윗면 가운데 어느 면이 제일 먼저 떠오르는가? 먼저 말을 그려 보자. 말은 일반적으로 옆에서 본 이미지가 가장 먼 저 떠오른다. 물고기는 어떤가? 그것도 옆에서 본 이미지이다. 도마뱀을 그려 본다면? 위에서 본 이미지가 제일 먼저 떠오를 것이다. 이런 것들이 우리의 머릿속에 각인된 전형적인 이미지 면이다.
그렇다면 사람은 어떤가? 사람은 다른 동물과 달리 두 개의 경쟁적인 이미지 면을 동시에 갖고 있다. 고대 이집트의 벽화가 이를 잘 보여 준다. 이집트 벽화 중에 귀족 ‘네바 문’을 그린 그림이 있다. 얼굴과 다리는 측면에서 본 모습이고, 가슴과 눈은 정면에서 본 모습을 그린 것이다. 해부학적으로 불가능한 구성 혹 은 자세이지만, 이 그림뿐 아니라 고대 이집트 벽화 대부분이 이런 식으로 그려졌다. 이혼함 형식으로부터 우리가 확인할 수 있는 것은, 인간이 신체 부위에 따라 정면이 먼저 떠오르기도 하고 측면이 먼저 떠오르기도 하는 존재라는 사실이다.
이렇듯 인간이 두 개의 이미지 면을 동시에 갖고 있기 때문에 동서양 모두 두 이미지 면을 한꺼번에 나타내는 ‘부분 측면 상’을 발달시켰다. 부분 측면 상은 사람을 완전히 옆에서 보는 것이 아 나라 비스듬히 옆에서 보는 것이다. 그러면 정면과 측면의 특징을 동시에 드러낼 수 있다. 그에 비해 고대 이집트 벽화는 인간 의 두 이미지 면을 동시에 나타내기 위해 정면과 측면을 신체 부위에 따라 편의적으로 봉합하는 혼합 형식을 이용했다는 점이 흥미롭다.",1
"세상의 절반은 여성이다. 그러나 정치 분야에 진출한 여성은 매우 적다. 유엔 인류발전보고서(2004년)에 따르면 여성의 정치 참여율이 가장 높은 스웨덴의 여성 의원 비율이 45.3%이고, 미국은 14%, 한국은 5.9%에 지나지 않는다. 그렇다면 이렇게 여성의 정치 참여가 낮은 이유는 무엇이며 참여를 늘릴 수 있는 방안에는 어떤 것이 있을까? 여성의 정치 참여가 낮은 이유는 크게 세 가지이다. 첫째는 정치의 성격 자체가 남성에게 유리하기 때문이다. 흔히 정치를 ‘권력을 얻기 위한 경쟁’이라고 하는데, ‘권력’이나 ‘경쟁’은 여성보다 남성에게 더 친숙하다. 남학생 간의 잦은 힘겨루기를 떠올려 보면 이를 쉽게 이해할 수 있다. 둘째는 남성과 여성의 사회화 과정의 차이다. 사회가 남자아이에게는 활동성을 강조하는 데 비해, 여자아이에게는 얌전하게 가정을 벗어나지 않도록 교육한다. 이렇게 사회화되는 차이 때문에 여성이 정치 참여에 소극적이다. 셋째는 여성의 정치 참여를 방해하는 제도 때문이다. 이미 남성 중심으로 짜인 정치 구조에 여성이 새로 들어가기란 상당히 어렵다. 예를 들어, 한 선거구에서 여러 명의 의원을 선출하면 여성의 당선 확률이 높아지는데, 실제로는 많은 나라가 한 명의 의원만을 선출하기 때문에 계속 남성 정치인 면이 있다.
이렇게 쉽지 않은 여성의 정치 참여를 늘리는 방법의 하나는, 정치에 대한 생각을 바꾸는 것이다. 정치를 ‘권력을 얻기 위한 경쟁’으로 보면 여성의 정치 참여에 어려움, 정치를 나눔과 돌봄, 공존과 조화로 보면 여성의 정치 참여는 한결 쉬워진다. 왜냐하면 일반적으로 여성은 경쟁보다는 나눔, 힘보다는 설득이나 조화에 더 가치를 두는 편이기 때문이다. 다른 하나는, 제도를 통해 여성 정치인의 수를 늘리는 것이다.
이를 위해 의석 할당제나 후보 할당제를 적극적으로 시행할 필요가 있다. 의석 할당제는 의원 수의 일부를 여성의 몫으로 정하는 것이고 후보 할당제는 의원 수가 아니라 의원이 될 수 있는 후보의 일정 비율을 여성으로 정하는 제도이다. 스웨덴이나 핀란드 등의 나라는 일찍부터 의석 할당제를 도입하여 여성 정치인의 수가 대폭 증가하였다.
세상의 반을 차지하면서도 여성은 남성과 동등한 정치 참여하지 못하고 있다. 이는 자유, 평등, 인간 존중의 실현을 목표로 하는 민주주의의 이상과도 맞지 않으며 인류의 발전에도 결코 도움이 되지 않는다. 이제 정치에 대한 새로운 시각으로 여성의 정치 참여를 제도화하고, 여성의 정치 참여의 폭을 넓혀야 할 때이다.

",1
"봄에는 대나무에 새순이 돋아난다. 그래서 봄의 대숲은 1년 중에서 풍경의 변화가 가장 많다. 대나무의 종류와 생육 장소에 따라 차이가 있지만, 죽순은 5, 6월 늦은 봄에 돋아난다. 죽순이 될 눈은 지난해에 생겨서 땅속에 있다가 기온이 올라가고 흙 속의 수분이 알맞으면 땅 위로 뾰족한 모습을 드러낸다. 갈색의 어린 죽순은 마치 황소의 뿔처럼 탐스럽기만 하다. 비늘 같은 것으로 겹겹이 싸여 있는 속살에는 남에게 보이지 않으려는 처녀의 수줍음이 보인다. 죽피(竹皮) 끝의 뾰족한 녹색 잎은 갈색과 조화를 이룬다.",1
"‘나비 박사’라고 불린 석주명은 20여 년 동안 75만 마리에 이르는 나비를 채집하여 연구하였다. 그는 연구 대상을 철저하게 조선의 나비로 한정하였다. 이러한 태도는 생물학의 국학성을 강조하려는 노력의 결과였고, 이후 그의 학문적 업적은 ‘조선적 생물학’으로 명명되었다. 석주명이 생각한 생물학은 조선의 연구자가 이 땅의 생물을 직접 연구하여 조선의 독특한 생물의 모습을 왜곡하지 않고 밝히는 것이었다. 이에 따라 석주명은 각 지역을 발로 누비면서, 풍부한 표본 조사에 근거한 나비 연구로 그동안의 잘못된 선행 연구를 바로잡았다. 또한 석주명은 나비에 대한 연구를 생물학에 국한하지 않았다. 그의 나비에 대한 연구는 자연 과학을 넘어 인문학적 탐구까지 포괄하였다. 그가 보여 준 인문학적 탐구는 산과 들이 아닌 역사 속에 존재하는 나비에 대한 조사였다. 그는 1930년대 말부터 조선왕조실록이나 문집에서 나비에 대한 부분을 찾는 데에 관심을 기울인 결과, 나비 기사를 발굴하거나 19세기의 나비 화가 남계우를 소개하는 글을 여러 편 발표하였다. 석주명은 우리말에도 깊은 관심이 있었다. 일제 강점기에는 흔히 보는 일부 나비를 제외하고는 나비를 지칭하는 일본어 이름만 있고 우리말 이름은 없었다. 그래서 석주명은 우리나라 나비 200여 종에 대해 우리말 이름을 직접 짓거나 정리했다. ‘각시멧노랑나비’, ‘떠들썩팔랑나비’, ‘번개오색나비’ 등에는 그의 우리말 감각과 재능이 많이 드러난다. 지금까지도 그가 지은 나 비 이름이 많이 쓰이고 있다. 결국 석주명의 조선적 생물학은 단순히 나비 연구에 머물지 않았다. 나비를 매개로 우리 역사나 우리말과도 관련을 맺고 있었다. 그는 자신의 나비 연구가 자연 과학을 넘어 국학의 영역으로 자리매김하기를 원했다. 그는 우리나라의 나비 연구에 크게 기여했고, 국학적 성격이 짙은 생물학을 추구하여 자신의 연구에 민족적 가치를 더하였다. 석주명은 남들이 관심 갖지 않던 분야에 열정과 노력을 쏟아 우리나라 생물학의 위상을 한 단계 올렸다는 점에서 존경받았다. 또한 그가 자신의 오랜 연구 성과를 모아 집필한 조선접류목록은 이후 생물학을 공부하는 사람들에게 귀한 자료가 되었다.",1
"우리는 흔히 기부란 재산이 많은 사람이 돈으로 하는 것이라고 생각합니다. 하지만 기부에는 여러 가지 형태가 있습니다. 그중 하나가 바로 재능 기부입니다. 재능 기부란 개인이 가진 재능을 개인의 이익에만 사용하지 않고 이를 활용해 사회에 이바지하는 새로운 기부 형태입니다. 그림 그리기가 취미인 사람이 동네 벽화 그리기에 참여하는 것, 요리를 잘하는 사람이 홀로 사시는 어르신들께 음식을 만들어 드리는 것, 정리 정돈을 잘하는 사람이 마을 도서관에서 책을 정리하는 것이 모두 재능 기부의 한 방법입니다. ‘누가 이런  재능까지  필요하겠어?’라고 생각할  수  있지만, 세상에는 처지가 틀린 사람이 많기 때문에 다양한 방법으로 재능을 기부할 수 있습니다. 아주 작은 재능이라도 남을 돕고 싶다는 마음만 있으면 누구나 나눔을 실천할 수 있습니다. 재능 기부, 어렵지 않습니다. 내가 가진 재능을 나눔으로써 따뜻한 세상을 만드는 데에 우리 모두 함께하면 어떨까요?",1
"우리나라에서 지렁이는 소나 돼지처럼 법으로 정한 가축이다. 가축이란 인간 생활에 유용하게 사용하기 위해 기르는 동물이다. 그렇다면 지렁이는 어떤 이유에서 가축이 되었을까? 첫째, 농업을 위해 지렁이가 쓰인다. 지렁이는 소화 과정에서 해로운 미생물을 제거하고 식물 생장에 필수적인 질소, 칼슘, 마그네슘, 인, 칼륨 등이 포함된 분변토를 배출한다. 이 분변토를 사용하면 화학 비료를 적게 쓸 수 있어서 땅의 산성화를 막는 데에 도움이 된다. 또한 지렁이는 표면과 땅속을 오가면서 지표면의 물질과 땅속의 흙을 순환시킨다. 이때 땅속에 수많은 미세한 굴들이 상하좌우로 형성되고 공극*이 많아진다. 공극은 식물의 뿌리가 성장하는 데에 도움을 준다. 아울러 비가 오면 공극에 빗물이 스며들게 되어 식물에 필요한 수분을 저장할 뿐만 아니라 지하수를 확보하는 데에 도움이 된다. 둘째, 환경을 위해 지렁이가 쓰인다. 우리나라에서는 하루 1만 7,000톤 정도의 음식물 쓰레기가 발생하고 이에 따라 한 해 동안 25조 원 정도의 비용이 낭비되고 있다. 또한 음식물 쓰레기가 버려지면 썩어서 토양과 물이 오염된다. 이를 제대로 처리하기 위해서는 많은 돈과 노력을 들여 대규모의 시설을 지어야 하고, 지역 주민들과 갈등을 빚기도 한다. 그러나 음식물 쓰레기를 지렁이가 먹으면 이런 문제를 해결하는 데에 도움이 된다. ㉠혐오스러워 보이지만 지렁이는 음식물 쓰레기를 줄이는 일등 공신이다. 아직 우리나라에서는 지렁이를 농업과 음식물 쓰레기 처리에 대규모로 이용하는 경우가 많지 않다. 지렁이의 먹이는 염분 농도가 낮아야 하므로 국이나 찌개를 많이 먹는 우리 음식 문화에서는 소금기를 낮추는 별도의 처리가 필요하다. 또한 살아 있는 생명인 지렁이는 적합한 환경이 아니면 살 수 없다. 온도는 늘 15∼25도로, 흙의 수분은 20%로 유지해야 하는 관리의 어려움이 있다. 지렁이를 이용하는 것이 쉽지 않지만 음식물 쓰레기의 해결과 농업에의 쓰임을 고려한다면 지렁이를 활용하는 방안은 널리 보급되어야 한다. 최근 지렁이는 주목받고 있으며 각 가정에서의 활용도 차츰 늘어나고 있다.",1
"지수물가는 가격 변동을 측정하기 위하여 통계적 방법으로 처리된 평균적인 물가이다. 그런데 소비자는 실생활에서 느끼는 체감물가와 통계청에서 발표하는 지수물가가 다르다고 생각한다. 이에 대한 여러 가지 원인 중에서 대표적인 세 가지를 알아보자.
첫째, 지수물가는 대표적인 품목만을 대상으로 한다. 그런데 모든 소비자가 동일한 품목의 물건을 구매하지는 않는다. 그래서 모든 소비자에게 지수물가를 공통적으로 적용할 수는 없다. 중학생이 있는 집에서는 교복, 참고서, 학용품 등의 가격 변화에 민감하지만 중학생이 없는 집에서는 이를 실감할 수 없다. 사람들은 각자가 구입한 물건값의 변화를 전체 물가의 변화로 생각하는 경향이 있다.
둘째, 지수물가는 전국 주요 도시의 상점과 서비스 업체 중 일부를 표본으로 추출하여 조사한 평균이다. 지수물가가 내려갔 다고 할지라도, 개인이 구매한 물건의 가격이 올랐을 경우에 사람들은 물가가 올랐다고 생각한다. 예를 들어, 내가 산 신발 가격이 5만 원이라고 할 때 전국의 신발 평균 가격이 4만 5천 원이라고 한다면, 사람들은 자신이 느끼는 체감물가가 지수물가 와 다르다고 생각한다.
셋째, 소비자의 기억 차이도 원인이 될 수 있다. 지수물가는 가격이 오른 품목뿐만 아니라 내린 품목도 대상으로 한다. 그러나 소비자는 가격이 오르고 내린 것에 상관없이 가격이 오른 것만을 오래 기억하는 경향이 있다. 만약 800원 하던 볼펜이 1,000원으로 오르고, 500원 하던 공책이 200원으로 떨어졌더라도 소비자는 가격이 오른 볼펜만을 기억하는 것이다.
통계청이 발표하는 지수물가와 소비자가 느끼는 체감물가의 차이가 커지게 된다면 통계청의 지수물가에 대한 신뢰성이 떨어질 수 있다. 이것을 막기 위해서 많이 구매하는 물건이나 밥상에 자주 오르는 먹을거리를 중심으로 새로운 지수물가를 따로 설정하거나 기준이 되는 품목이나 가중치를 시대의 변화에 따라 바꾸기도 한다.",1
"이종욱은 1945년 4월 서울에서 태어났다. 그 무렵 우리나라는 해방과 한국전쟁의 혼란 속에서 위험과 배고픔에 시달렸다. 어린 시절 이종욱의 생활도 이와 다르지 않았다. 고교를 졸업하고 7년 뒤 그는 건축에서 의학으로 전공을 바꾼다. 당장의 성공보다는 자신이 목표로 하는 일을 이루고자 하는 그의 열정이 이런 뒤늦은 선택에 담겨 있다. 1976년 대학을 졸업하고 의사가 된 이종욱은 서울의 한 보건소에서 근무하게 된다. 한센병이 여전히 두려움의 대상이던 시절이지만 그는 틈틈이 한센병 요양원을 방문하여 환자들을 돌봤다. 어느 날 응급실에 한센병 환자가 찾아왔다. 다른 의사들은 겁을 먹고 진료를 거부했지만, 이종욱은 한센병 환자를 맞아 기꺼이 진료했다. 이를 계기로 그는 한센병 퇴치 방법을 본격적으로 연구하기 위해 고생을 무릅쓰고 국외로 나아갔다. 한센병 퇴치를 위한 그의 노력은 곧 결실을 맺게 된다. 잠복기의 한센병을 진단하는 도구를 개발하였고, 1983년부터는 세계보건 기구(WHO) 한센병 담당 의무관으로 전 세계를 누비게 된다. 그는 의사들에게 효과적인 치료법을 보급하는 동시에 환자에 대한 치료도 게을리하지 않았다. 그는 의료 혜택을 못 받는 사람이 없어야 한다는 생각에 차로 갈 수 없는 오지 마을의 한센병 환자들을 찾기 위해 밀림을 헤쳐 가며 며칠씩 걸었다.
WHO에서 활약하던 이종욱은 1994년 별 진전이 없던 소아마비 퇴치 사업의 책임자가 되었다. 그는 강력한 리더십으로 아시아와 아프리카 지역으로 예방 프로그램을 확대했다. 이런 ‘어린이 백신 사업’을 통해 소아마비 발생률을 획기적으로 낮추었다.
2003년 이종욱은 WHO를 이끌어 나가는 사무총장에 도전하여 당선되었다. 사무총장으로 취임한 다음 그는 “옳은 일을 적절한 곳에서 옳은 방법으로 한다.”를 목표로 제시했다. 이를 구체화한 것이 ‘3 by 5’ 에이즈 치료 캠페인이다. 이것은 개발도상국 300만 명에게 2005년까지 항레트로바이러스 치료를 제공하겠다는 것이다.
2003년 뉴욕에서 그는 “수백만 명의 에이즈 환자들을 치료하지 못하고 있는 것은 전 지구적 응급 상황입니다. 이 상황에 대처하자면 응급조치를 취해야 합니다.”라고 연설했다. 그는 이 연설을 통해 자신의 계획을 밝히면서 전 세계에 적극적인 참여를 촉구했다. WHO는 긴급 대응팀들을 조직하여, 도움이 필요한 사람들에게 진단과 치료를 신속히 제공할 수 있도록 노력했다.
이종욱은 한센병, 소아마비, 에이즈와 같이 인류를 위협하는 질병을 물리치기 위해 지구촌 구석구석 가난하고 병든 이들이 있는 곳을 찾아다녔다. 그는 전 세계 수많은 사람들의 삶을 개선하고 공중 보건 문제를 해결했기 때문에 가난하고 소외된 모든 인류의 주치의라 할 수 있다.",1
"도시에서는 관찰하기 힘들지만 시골의 밤하늘에서는 가끔 유성(별똥별)이 나타난다. 우주 공간을 떠도는 암석이 유성체라면, 이 암석이 지구 중력에 이끌려서 대기권에 진입하면 유성이 된다. 유성은 대기와의 마찰로 빛을 내며 녹게 되고, 그 남은 덩어리가 땅에 떨어져 운석이 된다. 운석은 초당 10～20km의 엄청난 속도로 지구에 진입한다. 큰 운석은 지구 표면에 커다란 충돌구를 만들고, 사람을 다치게 하거나 건물을 부수기도 하는데, 이는 운석이 떨어지는 속도 때문이다. 운석이 지구 대기에 진입할 때는 저항을 받는데 이때 운석의 크기에 따라 감속되는 정도가 달라진다. 크기가 매우 큰 운석은 거의 초기 속도를 유지한 채 지표에 충돌해 거대한 충돌구를 만든다. 크기가 작은 경우에는 속도가 빨리 줄어 지구 표면에 충돌구를 만들지 못한다. 한편, 운석은 대기에 진입할 때 대기와 마찰을 일으킨다. 이때 발생하는 높은 열 때문에 운석 표면이 녹는다. 지표면에 가까워져 속도가 대폭 감속되면 충분한 열이 형성되지 않아 운석이 더 이상 녹지 않는다. 마지막으로 녹았던 표면이 식어서 검은색 껍질인 용융각이 된다. 사람들은 보통 운석이 녹았다가 식은 것이라고 생각하지만 실제로 용융각을 제외하면 전혀 녹지 않은 물질이다. 지구 밖에서 온 운석은 태양계와 지구의 비밀을 풀 수 있는 중요한 자료가 된다. 태양계가 탄생할 때 생겨난 운석에는 태양계가 탄생할 당시에 어떤 일이 있었는지를 알 수 있는 정보가 담겨 있고, 태양계가 생성된 이후의 운석에는 소행성이나 화성과 같은 행성의 초기 진화에 대한 기록이 보존되어 있다. 그리고 소행성의 핵에서 떨어져 나온 철질운석은 지구의 내부 중심인 핵이 어떤 물질로 구성되어 있는지 연구할 수 있는 소중한 자료가 된다. 이런 가치를 지닌 운석을 연구하기 위해서는 많은 운석이 필요하다. 그런데 지구에 떨어지는 운석의 상당수는 남극에서 발견된다. 왜냐하면 특정 장소에 운석이 모이게 되는 남극의 특수한 지형 조건 때문이다. 빙하는 꾸준히 낮은 곳으로 이동하는데, 이동 중에 산맥에 의해 가로막히면 앞부분의 빙하가 밀려서 위로 상승하게 된다. 매년 여름마다 상승한 빙하가 점차 녹으면서 그 속에 있던 운석들이 모이게 되는 것이다. 그래서 세계 각국은 앞다투어 남극을 탐사하며 운석을 찾고 있다",1
"여성주의 비평은 기존의 사회 체제가 남성주의적이며 가부장적이라는 인식으로부터 출발한다. 다수의 여성주의 비평가들은 여성이 남성을 배타적으로 대하지 말아야 하며, 여성과 남성이 이 사회에서 서로 평등해야 한다고 생각한다. 왜냐하면 여성과 남성이 각기 다른 성적 역할을 수행하기 때문이다",1
"우리는 매일 놀이를 하면서 살아간다. 놀이에 많은 시간과 노력을 들이는 경우도 있다. 로제 카이와라는 학자는 놀이가 인간의 사회적, 제도적 측면에서 네 가지 속성을 가지고 있다고 주장했다. 우선, ‘경쟁’의 속성이다. 어떤 놀이는 경쟁의 속성을 포함하고 있다. 아이들은 달리기로 경쟁하여 목표 지점에 먼저 도달하는 놀이를 하거나, 혹은 시간을 정해 놓고 더 많은 점수를 얻으려는 놀이를 한다. 이 경쟁의 속성은 스포츠나 각종 선발 시험 등에서 순위를 결정하는 원리로 변화되어, 사회 제도의 기본 원칙으로 활용되고 있다. 다음으로, ‘운’의 속성이다. 어떤 놀이는 경쟁이 아닌 운의 속성을 활용하고 있다. 아이들은 놀이를 시작할 때, 종종 제비를 뽑아 술래를 결정하곤 한다. 어른들은 경쟁이 아닌 운을 실험하는 방식으로 내기를 하기도 한다. 예를 들어 복권은 운의 속성을 활용한 대표적인 사회 제도이다. 축구 경기가 경쟁을 통해 승패를 결정하는 행위라면 조 추첨을 통한 부전승은 실력을 고려하지 않고 운에 영향을 받는 행위여서, 경쟁과 운은 상호 보완적인 속성을 가지고 있다. 그다음으로, ‘흉내’의 속성이다. 아이들은 어려서부터 모방하는 행위를 즐긴다. 유년기의 아이들은 주로 아버지와 어머니의 행동을 흉내 내고, 소년기의 학생들은 급우와 교사의 행동을 모방한다. 아리스토텔레스 이후 많은 철학자가 모방을 예술의 기본 원리로 파악했고, 배우는 이러한 모방을 전문화한 직업인 이라고 할 수 있다. 끝으로, 균형의 파괴 혹은 ‘일탈’의 속성이다. 아이들은 자신의 신체적 균형을 고의로 무너뜨리는 상황에 매혹을 느낀다. 가령 어린아이들은 어른들이 자신들의 몸을 공중에 던져 주면 환호성을 지르며 열광하고, 소년기의 학생들은 아찔한 롤러코스터를 일부러 타면서 신체적 경험이 무너지는 현기증을 체험한다. 일탈의 속성 역시 우리 사회 전반에 스며들어, 사회 제도의 압박감에서 벗어나 개인의 자유로움을 추구하는 행위로 나타나곤 한다. 요약하면, 경쟁, 운, 흉내, 일탈은 놀이의 속성이면서 동시에 인간이 형성한 문화의 근간이다. 사람들은 때로는 경쟁하고 운의 논리에 자신을 맡기는 사회 제도를 만들었고, 모방을 통해 예술의 기본 원리를 확립했으며, 신체적 균형과 사회 질서에서 벗어나는 유희와 일탈의 속성을 도입하기도 했다는 것이다. 놀이의 관점으로 인간의 문화를 이해할 때 특정 원리만을 신봉하거나 특정 원리를 배격하지 않아야 한다. 놀이의 네 가지 속성이 상호 작용하여 사회의 각 분야를 형성했고, 각 분야의 역할이 확장된 형태로 어울리면서 각종 예술과 제도가 함께 성숙할 수 있었음을 기억할 필요가 있다.
",1
